Date,OFR FSI,Credit,Equity valuation,Safe assets,Funding,Volatility,United States,Other advanced economies,Emerging markets
1/29/2013,-2.976,-0.184,-0.528,-0.398,-0.327,-1.539,-1.268,-1.465,-0.243
1/30/2013,-2.824,-0.155,-0.536,-0.411,-0.342,-1.38,-1.197,-1.396,-0.231
1/31/2013,-2.807,-0.109,-0.52,-0.417,-0.335,-1.426,-1.183,-1.402,-0.222
2/1/2013,-2.905,-0.108,-0.554,-0.442,-0.33,-1.471,-1.246,-1.431,-0.228
2/4/2013,-2.598,-0.075,-0.511,-0.4,-0.312,-1.3,-1.103,-1.286,-0.209
2/5/2013,-2.632,-0.081,-0.513,-0.442,-0.3,-1.296,-1.128,-1.292,-0.212
2/6/2013,-2.583,-0.071,-0.554,-0.425,-0.302,-1.231,-1.129,-1.252,-0.202
2/7/2013,-2.552,-0.074,-0.529,-0.41,-0.286,-1.253,-1.132,-1.221,-0.199
2/8/2013,-2.614,-0.082,-0.537,-0.39,-0.294,-1.311,-1.169,-1.242,-0.203
2/11/2013,-2.625,-0.088,-0.524,-0.424,-0.287,-1.302,-1.168,-1.258,-0.199
2/12/2013,-2.699,-0.098,-0.56,-0.417,-0.303,-1.321,-1.201,-1.292,-0.206
2/13/2013,-2.784,-0.118,-0.556,-0.434,-0.333,-1.343,-1.233,-1.334,-0.217
2/14/2013,-2.817,-0.125,-0.563,-0.405,-0.337,-1.387,-1.241,-1.357,-0.219
2/15/2013,-2.797,-0.134,-0.54,-0.42,-0.328,-1.375,-1.241,-1.334,-0.222
2/19/2013,-2.901,-0.142,-0.592,-0.419,-0.362,-1.386,-1.306,-1.371,-0.224
2/20/2013,-2.765,-0.148,-0.571,-0.415,-0.367,-1.264,-1.192,-1.357,-0.216
2/21/2013,-2.512,-0.129,-0.502,-0.373,-0.358,-1.15,-1.131,-1.19,-0.191
2/22/2013,-2.615,-0.128,-0.551,-0.374,-0.343,-1.219,-1.172,-1.253,-0.19
2/25/2013,-2.338,-0.126,-0.544,-0.316,-0.359,-0.993,-0.938,-1.215,-0.185
2/26/2013,-2.106,-0.099,-0.495,-0.294,-0.324,-0.894,-0.987,-0.953,-0.166
2/27/2013,-2.324,-0.104,-0.524,-0.308,-0.317,-1.071,-1.11,-1.039,-0.175
2/28/2013,-2.475,-0.108,-0.571,-0.307,-0.328,-1.161,-1.097,-1.196,-0.182
3/1/2013,-2.473,-0.109,-0.57,-0.306,-0.319,-1.169,-1.091,-1.206,-0.176
3/4/2013,-2.551,-0.116,-0.576,-0.314,-0.305,-1.24,-1.152,-1.226,-0.173
3/5/2013,-2.781,-0.136,-0.635,-0.323,-0.323,-1.364,-1.235,-1.365,-0.181
3/6/2013,-2.861,-0.153,-0.667,-0.341,-0.331,-1.369,-1.239,-1.425,-0.197
3/7/2013,-2.993,-0.175,-0.672,-0.381,-0.347,-1.418,-1.268,-1.522,-0.203
3/8/2013,-3.144,-0.194,-0.735,-0.409,-0.351,-1.455,-1.295,-1.632,-0.217
3/11/2013,-3.22,-0.195,-0.743,-0.416,-0.358,-1.508,-1.36,-1.647,-0.213
3/12/2013,-3.205,-0.189,-0.729,-0.395,-0.361,-1.531,-1.335,-1.662,-0.208
3/13/2013,-3.212,-0.187,-0.716,-0.392,-0.36,-1.557,-1.342,-1.67,-0.2
3/14/2013,-3.337,-0.203,-0.757,-0.395,-0.354,-1.628,-1.374,-1.765,-0.198
3/15/2013,-3.336,-0.193,-0.762,-0.372,-0.354,-1.655,-1.372,-1.778,-0.186
3/18/2013,-2.935,-0.168,-0.694,-0.345,-0.32,-1.408,-1.232,-1.533,-0.17
3/19/2013,-2.659,-0.154,-0.702,-0.314,-0.259,-1.23,-1.092,-1.416,-0.151
3/20/2013,-2.888,-0.155,-0.72,-0.354,-0.288,-1.371,-1.21,-1.527,-0.151
3/21/2013,-2.728,-0.155,-0.703,-0.318,-0.284,-1.268,-1.123,-1.46,-0.145
3/22/2013,-2.561,-0.143,-0.676,-0.321,-0.276,-1.145,-1.141,-1.283,-0.137
3/25/2013,-2.666,-0.148,-0.69,-0.295,-0.287,-1.246,-1.153,-1.369,-0.144
3/26/2013,-2.731,-0.146,-0.703,-0.301,-0.282,-1.299,-1.196,-1.391,-0.144
3/27/2013,-2.608,-0.117,-0.697,-0.266,-0.259,-1.269,-1.144,-1.327,-0.137
3/28/2013,-2.687,-0.108,-0.696,-0.269,-0.269,-1.345,-1.2,-1.347,-0.14
4/1/2013,-2.422,-0.095,-0.517,-0.25,-0.255,-1.305,-1.12,-1.172,-0.13
4/2/2013,-2.551,-0.106,-0.528,-0.262,-0.285,-1.37,-1.2,-1.218,-0.133
4/3/2013,-2.445,-0.101,-0.523,-0.245,-0.283,-1.293,-1.115,-1.22,-0.11
4/4/2013,-2.548,-0.104,-0.537,-0.289,-0.289,-1.329,-1.128,-1.313,-0.107
4/5/2013,-2.451,-0.111,-0.512,-0.297,-0.3,-1.231,-1.108,-1.245,-0.098
4/8/2013,-2.493,-0.125,-0.563,-0.338,-0.305,-1.162,-1.125,-1.262,-0.106
4/9/2013,-2.599,-0.152,-0.577,-0.343,-0.303,-1.224,-1.176,-1.31,-0.113
4/10/2013,-2.796,-0.173,-0.646,-0.374,-0.325,-1.278,-1.235,-1.435,-0.126
4/11/2013,-2.865,-0.184,-0.69,-0.372,-0.331,-1.288,-1.259,-1.477,-0.129
4/12/2013,-2.758,-0.17,-0.652,-0.331,-0.312,-1.293,-1.239,-1.404,-0.115
4/15/2013,-2.436,-0.161,-0.553,-0.301,-0.309,-1.112,-1.01,-1.331,-0.095
4/16/2013,-2.633,-0.17,-0.568,-0.339,-0.327,-1.229,-1.177,-1.36,-0.096
4/17/2013,-2.416,-0.147,-0.52,-0.316,-0.329,-1.104,-1.031,-1.305,-0.08
4/18/2013,-2.35,-0.153,-0.481,-0.315,-0.338,-1.063,-0.98,-1.301,-0.069
4/19/2013,-2.573,-0.159,-0.528,-0.344,-0.338,-1.204,-1.085,-1.403,-0.085
4/22/2013,-2.607,-0.17,-0.561,-0.329,-0.331,-1.216,-1.115,-1.407,-0.085
4/23/2013,-2.778,-0.191,-0.616,-0.337,-0.325,-1.309,-1.179,-1.511,-0.088
4/24/2013,-2.853,-0.192,-0.66,-0.329,-0.344,-1.328,-1.191,-1.569,-0.093
4/25/2013,-2.926,-0.212,-0.692,-0.325,-0.333,-1.364,-1.217,-1.609,-0.1
4/26/2013,-2.878,-0.208,-0.67,-0.29,-0.324,-1.386,-1.207,-1.581,-0.09
4/29/2013,-2.942,-0.227,-0.694,-0.288,-0.33,-1.403,-1.248,-1.598,-0.096
4/30/2013,-2.991,-0.237,-0.697,-0.29,-0.33,-1.437,-1.273,-1.61,-0.108
5/1/2013,-2.958,-0.234,-0.669,-0.285,-0.334,-1.436,-1.227,-1.628,-0.103
5/2/2013,-3.003,-0.245,-0.681,-0.27,-0.34,-1.467,-1.253,-1.654,-0.096
5/3/2013,-3.198,-0.289,-0.722,-0.328,-0.351,-1.508,-1.354,-1.721,-0.123
5/6/2013,-3.171,-0.308,-0.722,-0.334,-0.348,-1.459,-1.328,-1.716,-0.127
5/7/2013,-3.272,-0.321,-0.782,-0.346,-0.361,-1.462,-1.355,-1.778,-0.139
5/8/2013,-3.333,-0.32,-0.814,-0.339,-0.379,-1.481,-1.403,-1.788,-0.142
5/9/2013,-3.283,-0.329,-0.792,-0.362,-0.367,-1.433,-1.346,-1.786,-0.151
5/10/2013,-3.328,-0.35,-0.831,-0.416,-0.381,-1.35,-1.363,-1.817,-0.148
5/13/2013,-3.289,-0.335,-0.83,-0.416,-0.362,-1.346,-1.344,-1.805,-0.14
5/14/2013,-3.344,-0.338,-0.854,-0.435,-0.37,-1.347,-1.351,-1.844,-0.149
5/15/2013,-3.343,-0.33,-0.898,-0.424,-0.363,-1.328,-1.338,-1.854,-0.151
5/16/2013,-3.292,-0.311,-0.874,-0.404,-0.356,-1.347,-1.321,-1.831,-0.14
5/17/2013,-3.333,-0.332,-0.904,-0.424,-0.346,-1.327,-1.339,-1.831,-0.163
5/20/2013,-3.333,-0.337,-0.919,-0.422,-0.339,-1.316,-1.337,-1.838,-0.158
5/21/2013,-3.322,-0.332,-0.921,-0.421,-0.353,-1.295,-1.34,-1.832,-0.15
5/22/2013,-3.301,-0.354,-0.92,-0.453,-0.351,-1.223,-1.295,-1.844,-0.162
5/23/2013,-2.643,-0.319,-0.755,-0.436,-0.349,-0.784,-1.252,-1.264,-0.127
5/24/2013,-2.68,-0.308,-0.759,-0.418,-0.335,-0.86,-1.245,-1.308,-0.127
5/28/2013,-2.751,-0.335,-0.763,-0.473,-0.323,-0.857,-1.223,-1.39,-0.138
5/29/2013,-2.495,-0.285,-0.702,-0.452,-0.335,-0.721,-1.138,-1.257,-0.1
5/30/2013,-2.391,-0.282,-0.641,-0.445,-0.327,-0.696,-1.158,-1.136,-0.097
5/31/2013,-2.251,-0.256,-0.593,-0.436,-0.333,-0.633,-1.051,-1.106,-0.094
6/3/2013,-2.159,-0.22,-0.599,-0.427,-0.339,-0.574,-1.061,-1.02,-0.078
6/4/2013,-2.234,-0.219,-0.622,-0.444,-0.34,-0.609,-1.061,-1.083,-0.09
6/5/2013,-1.904,-0.159,-0.497,-0.408,-0.336,-0.504,-0.966,-0.88,-0.058
6/6/2013,-1.836,-0.119,-0.477,-0.383,-0.351,-0.506,-1.017,-0.784,-0.035
6/7/2013,-1.971,-0.149,-0.516,-0.418,-0.332,-0.556,-1.095,-0.83,-0.046
6/10/2013,-2.057,-0.149,-0.562,-0.457,-0.341,-0.548,-1.094,-0.934,-0.029
6/11/2013,-1.696,-0.068,-0.482,-0.409,-0.325,-0.412,-0.96,-0.757,0.021
6/12/2013,-1.58,-0.086,-0.452,-0.413,-0.302,-0.327,-0.892,-0.693,0.005
6/13/2013,-1.356,-0.072,-0.384,-0.382,-0.303,-0.215,-0.948,-0.419,0.011
6/14/2013,-1.56,-0.098,-0.404,-0.346,-0.324,-0.388,-0.967,-0.588,-0.005
6/17/2013,-1.756,-0.109,-0.467,-0.358,-0.329,-0.493,-1.024,-0.719,-0.013
6/18/2013,-1.778,-0.111,-0.472,-0.389,-0.343,-0.463,-1.05,-0.728,0
6/19/2013,-1.698,-0.123,-0.455,-0.426,-0.337,-0.357,-0.994,-0.695,-0.009
6/20/2013,-0.962,-0.031,-0.293,-0.476,-0.304,0.142,-0.659,-0.38,0.077
6/21/2013,-0.983,-0.026,-0.283,-0.513,-0.267,0.106,-0.664,-0.41,0.091
6/24/2013,-0.445,0.083,-0.199,-0.528,-0.201,0.4,-0.457,-0.132,0.144
6/25/2013,-0.742,0.073,-0.233,-0.536,-0.259,0.213,-0.608,-0.259,0.125
6/26/2013,-0.992,0.047,-0.281,-0.51,-0.314,0.066,-0.696,-0.392,0.096
6/27/2013,-1.297,0.009,-0.352,-0.502,-0.324,-0.128,-0.776,-0.586,0.065
6/28/2013,-1.405,-0.016,-0.397,-0.508,-0.317,-0.167,-0.772,-0.66,0.027
7/1/2013,-1.365,-0.001,-0.396,-0.509,-0.294,-0.165,-0.767,-0.612,0.014
7/2/2013,-1.44,-0.019,-0.399,-0.512,-0.298,-0.212,-0.768,-0.677,0.005
7/3/2013,-1.223,0.014,-0.366,-0.496,-0.266,-0.109,-0.746,-0.508,0.031
7/5/2013,-1.486,-0.045,-0.426,-0.556,-0.272,-0.187,-0.812,-0.677,0.003
7/8/2013,-1.519,-0.013,-0.427,-0.526,-0.272,-0.281,-0.838,-0.72,0.039
7/9/2013,-1.774,-0.033,-0.49,-0.507,-0.28,-0.464,-0.913,-0.889,0.028
7/10/2013,-1.778,-0.04,-0.485,-0.483,-0.276,-0.494,-0.924,-0.878,0.024
7/11/2013,-1.902,-0.042,-0.547,-0.466,-0.291,-0.556,-0.995,-0.92,0.013
7/12/2013,-1.981,-0.069,-0.552,-0.451,-0.282,-0.627,-1.006,-0.975,0
7/15/2013,-2.044,-0.075,-0.563,-0.455,-0.279,-0.672,-1.023,-1.015,-0.006
7/16/2013,-2.022,-0.092,-0.548,-0.438,-0.296,-0.648,-1.044,-0.96,-0.018
7/17/2013,-2.201,-0.096,-0.565,-0.434,-0.305,-0.801,-1.117,-1.06,-0.024
7/18/2013,-2.35,-0.134,-0.604,-0.445,-0.301,-0.866,-1.175,-1.128,-0.047
7/19/2013,-2.414,-0.133,-0.577,-0.44,-0.311,-0.953,-1.225,-1.156,-0.033
7/22/2013,-2.623,-0.155,-0.589,-0.418,-0.297,-1.164,-1.3,-1.259,-0.064
7/23/2013,-2.734,-0.171,-0.599,-0.428,-0.313,-1.223,-1.307,-1.342,-0.085
7/24/2013,-2.701,-0.174,-0.592,-0.476,-0.331,-1.128,-1.26,-1.359,-0.082
7/25/2013,-2.611,-0.162,-0.564,-0.461,-0.319,-1.105,-1.249,-1.298,-0.064
7/26/2013,-2.464,-0.153,-0.519,-0.441,-0.315,-1.036,-1.264,-1.141,-0.059
7/29/2013,-2.272,-0.156,-0.458,-0.442,-0.313,-0.903,-1.223,-0.991,-0.058
7/30/2013,-2.336,-0.157,-0.475,-0.441,-0.316,-0.947,-1.227,-1.056,-0.053
7/31/2013,-2.253,-0.141,-0.446,-0.436,-0.315,-0.915,-1.21,-1.006,-0.037
8/1/2013,-2.481,-0.19,-0.529,-0.476,-0.324,-0.962,-1.232,-1.191,-0.058
8/2/2013,-2.602,-0.156,-0.574,-0.445,-0.322,-1.105,-1.293,-1.269,-0.04
8/5/2013,-2.637,-0.175,-0.555,-0.448,-0.328,-1.131,-1.311,-1.271,-0.055
8/6/2013,-2.617,-0.176,-0.534,-0.448,-0.327,-1.132,-1.285,-1.281,-0.051
8/7/2013,-2.424,-0.157,-0.46,-0.412,-0.334,-1.061,-1.263,-1.127,-0.034
8/8/2013,-2.441,-0.162,-0.457,-0.415,-0.339,-1.068,-1.294,-1.108,-0.039
8/9/2013,-2.456,-0.164,-0.462,-0.398,-0.344,-1.088,-1.272,-1.143,-0.041
8/12/2013,-2.512,-0.171,-0.452,-0.415,-0.342,-1.132,-1.296,-1.168,-0.048
8/13/2013,-2.59,-0.203,-0.503,-0.475,-0.34,-1.069,-1.287,-1.233,-0.07
8/14/2013,-2.56,-0.202,-0.509,-0.472,-0.339,-1.038,-1.242,-1.251,-0.067
8/15/2013,-2.347,-0.196,-0.423,-0.483,-0.339,-0.906,-1.146,-1.144,-0.057
8/16/2013,-2.314,-0.204,-0.407,-0.491,-0.325,-0.887,-1.118,-1.135,-0.061
8/19/2013,-2.16,-0.188,-0.379,-0.504,-0.321,-0.768,-1.066,-1.059,-0.035
8/20/2013,-2.009,-0.148,-0.324,-0.475,-0.326,-0.736,-1.073,-0.929,-0.007
8/21/2013,-1.853,-0.148,-0.297,-0.497,-0.323,-0.588,-1.014,-0.838,-0.001
8/22/2013,-1.914,-0.152,-0.32,-0.517,-0.316,-0.609,-1.029,-0.886,0.001
8/23/2013,-2.04,-0.147,-0.372,-0.503,-0.325,-0.693,-1.085,-0.953,-0.002
8/26/2013,-1.951,-0.147,-0.356,-0.48,-0.313,-0.655,-1.042,-0.906,-0.003
8/27/2013,-1.6,-0.116,-0.263,-0.426,-0.349,-0.446,-0.938,-0.709,0.047
8/28/2013,-1.506,-0.122,-0.237,-0.448,-0.339,-0.36,-0.934,-0.624,0.052
8/29/2013,-1.547,-0.116,-0.271,-0.446,-0.332,-0.382,-0.902,-0.693,0.048
8/30/2013,-1.453,-0.123,-0.247,-0.444,-0.339,-0.3,-0.876,-0.615,0.038
9/3/2013,-1.547,-0.145,-0.336,-0.492,-0.343,-0.231,-0.883,-0.685,0.021
9/4/2013,-1.682,-0.142,-0.366,-0.505,-0.355,-0.314,-0.961,-0.742,0.021
9/5/2013,-1.729,-0.153,-0.388,-0.547,-0.355,-0.286,-0.965,-0.768,0.004
9/6/2013,-1.753,-0.143,-0.379,-0.497,-0.346,-0.388,-0.98,-0.776,0.003
9/9/2013,-1.936,-0.143,-0.446,-0.507,-0.347,-0.493,-1.027,-0.898,-0.011
9/10/2013,-2.168,-0.163,-0.513,-0.547,-0.358,-0.587,-1.105,-1.033,-0.03
9/11/2013,-2.279,-0.164,-0.525,-0.534,-0.368,-0.688,-1.145,-1.101,-0.033
9/12/2013,-2.279,-0.173,-0.511,-0.52,-0.37,-0.705,-1.139,-1.095,-0.045
9/13/2013,-2.315,-0.169,-0.515,-0.504,-0.361,-0.766,-1.14,-1.136,-0.039
9/16/2013,-2.367,-0.193,-0.545,-0.487,-0.364,-0.778,-1.168,-1.141,-0.058
9/17/2013,-2.39,-0.19,-0.535,-0.49,-0.365,-0.81,-1.193,-1.143,-0.054
9/18/2013,-2.475,-0.167,-0.581,-0.45,-0.356,-0.921,-1.281,-1.162,-0.032
9/19/2013,-2.72,-0.232,-0.62,-0.466,-0.381,-1.021,-1.331,-1.305,-0.084
9/20/2013,-2.719,-0.238,-0.585,-0.468,-0.409,-1.019,-1.318,-1.328,-0.073
9/23/2013,-2.648,-0.223,-0.566,-0.444,-0.408,-1.007,-1.272,-1.309,-0.067
9/24/2013,-2.611,-0.192,-0.552,-0.412,-0.431,-1.024,-1.271,-1.291,-0.049
9/25/2013,-2.599,-0.182,-0.529,-0.395,-0.457,-1.036,-1.296,-1.262,-0.041
9/26/2013,-2.647,-0.193,-0.554,-0.407,-0.438,-1.055,-1.287,-1.309,-0.051
9/27/2013,-2.541,-0.177,-0.529,-0.375,-0.433,-1.027,-1.228,-1.266,-0.047
9/30/2013,-2.12,-0.137,-0.333,-0.373,-0.403,-0.874,-1.091,-1.038,0.009
10/1/2013,-2.269,-0.154,-0.367,-0.387,-0.423,-0.938,-1.162,-1.101,-0.006
10/2/2013,-2.191,-0.153,-0.325,-0.368,-0.418,-0.927,-1.137,-1.053,-0.001
10/3/2013,-2.189,-0.157,-0.301,-0.36,-0.43,-0.941,-1.11,-1.072,-0.007
10/4/2013,-2.289,-0.177,-0.307,-0.375,-0.435,-0.995,-1.153,-1.115,-0.021
10/7/2013,-2.116,-0.183,-0.263,-0.347,-0.436,-0.887,-1.052,-1.046,-0.018
10/8/2013,-2.069,-0.191,-0.226,-0.349,-0.453,-0.85,-1.007,-1.039,-0.023
10/9/2013,-2.016,-0.192,-0.224,-0.359,-0.447,-0.794,-1.016,-0.973,-0.027
10/10/2013,-2.392,-0.224,-0.32,-0.391,-0.465,-0.992,-1.177,-1.175,-0.04
10/11/2013,-2.642,-0.232,-0.365,-0.399,-0.495,-1.151,-1.264,-1.327,-0.051
10/14/2013,-2.592,-0.239,-0.373,-0.397,-0.453,-1.13,-1.242,-1.297,-0.053
10/15/2013,-2.631,-0.264,-0.375,-0.402,-0.521,-1.069,-1.204,-1.36,-0.067
10/16/2013,-2.8,-0.264,-0.41,-0.402,-0.495,-1.229,-1.344,-1.385,-0.071
10/17/2013,-2.961,-0.267,-0.433,-0.362,-0.485,-1.414,-1.408,-1.485,-0.068
10/18/2013,-3.143,-0.289,-0.463,-0.346,-0.479,-1.566,-1.463,-1.588,-0.092
10/21/2013,-3.172,-0.305,-0.476,-0.36,-0.482,-1.549,-1.476,-1.595,-0.101
10/22/2013,-3.277,-0.293,-0.495,-0.331,-0.494,-1.664,-1.516,-1.67,-0.091
10/23/2013,-3.162,-0.294,-0.438,-0.306,-0.492,-1.632,-1.513,-1.567,-0.082
10/24/2013,-3.235,-0.297,-0.45,-0.303,-0.519,-1.666,-1.531,-1.627,-0.077
10/25/2013,-3.184,-0.289,-0.416,-0.298,-0.514,-1.667,-1.545,-1.568,-0.071
10/28/2013,-3.21,-0.291,-0.445,-0.301,-0.509,-1.664,-1.539,-1.601,-0.07
10/29/2013,-3.238,-0.291,-0.451,-0.297,-0.536,-1.663,-1.547,-1.622,-0.069
10/30/2013,-3.19,-0.297,-0.455,-0.291,-0.529,-1.618,-1.512,-1.601,-0.077
10/31/2013,-3.072,-0.333,-0.426,-0.283,-0.515,-1.515,-1.46,-1.51,-0.102
11/1/2013,-2.952,-0.332,-0.404,-0.295,-0.521,-1.4,-1.45,-1.413,-0.089
11/4/2013,-3.016,-0.333,-0.414,-0.288,-0.516,-1.465,-1.479,-1.456,-0.081
11/5/2013,-2.908,-0.325,-0.396,-0.309,-0.51,-1.368,-1.45,-1.386,-0.072
11/6/2013,-3,-0.325,-0.417,-0.307,-0.514,-1.437,-1.496,-1.44,-0.064
11/7/2013,-2.861,-0.321,-0.37,-0.268,-0.51,-1.392,-1.407,-1.401,-0.053
11/8/2013,-2.924,-0.327,-0.368,-0.325,-0.531,-1.373,-1.462,-1.415,-0.047
11/11/2013,-2.972,-0.328,-0.381,-0.328,-0.525,-1.41,-1.479,-1.444,-0.049
11/12/2013,-2.947,-0.319,-0.396,-0.348,-0.529,-1.355,-1.456,-1.452,-0.039
11/13/2013,-2.967,-0.296,-0.39,-0.314,-0.537,-1.43,-1.501,-1.446,-0.02
11/14/2013,-3.074,-0.298,-0.45,-0.313,-0.545,-1.468,-1.536,-1.506,-0.032
11/15/2013,-3.187,-0.313,-0.495,-0.319,-0.55,-1.51,-1.576,-1.561,-0.05
11/18/2013,-3.2,-0.324,-0.507,-0.303,-0.552,-1.514,-1.569,-1.558,-0.073
11/19/2013,-3.195,-0.333,-0.484,-0.322,-0.558,-1.498,-1.557,-1.562,-0.076
11/20/2013,-3.128,-0.338,-0.464,-0.333,-0.56,-1.433,-1.54,-1.511,-0.077
11/21/2013,-3.162,-0.342,-0.488,-0.355,-0.559,-1.418,-1.547,-1.559,-0.056
11/22/2013,-3.241,-0.347,-0.503,-0.353,-0.583,-1.455,-1.583,-1.596,-0.062
11/25/2013,-3.248,-0.355,-0.524,-0.344,-0.578,-1.447,-1.557,-1.627,-0.064
11/26/2013,-3.227,-0.346,-0.495,-0.329,-0.578,-1.479,-1.569,-1.602,-0.056
11/27/2013,-3.284,-0.352,-0.509,-0.354,-0.575,-1.494,-1.563,-1.654,-0.067
11/29/2013,-3.227,-0.357,-0.529,-0.347,-0.561,-1.433,-1.516,-1.638,-0.073
12/2/2013,-3.17,-0.391,-0.505,-0.378,-0.553,-1.343,-1.476,-1.621,-0.073
12/3/2013,-3.087,-0.383,-0.467,-0.366,-0.546,-1.325,-1.463,-1.557,-0.067
12/4/2013,-2.973,-0.394,-0.416,-0.387,-0.55,-1.226,-1.439,-1.466,-0.068
12/5/2013,-2.934,-0.402,-0.371,-0.403,-0.57,-1.188,-1.451,-1.407,-0.076
12/6/2013,-3.139,-0.408,-0.418,-0.41,-0.58,-1.323,-1.539,-1.517,-0.083
12/9/2013,-3.199,-0.416,-0.46,-0.411,-0.571,-1.341,-1.548,-1.56,-0.091
12/10/2013,-3.169,-0.414,-0.433,-0.391,-0.578,-1.353,-1.536,-1.544,-0.089
12/11/2013,-3.041,-0.428,-0.379,-0.389,-0.572,-1.273,-1.469,-1.482,-0.09
12/12/2013,-2.959,-0.437,-0.328,-0.414,-0.576,-1.204,-1.442,-1.429,-0.088
12/13/2013,-2.93,-0.441,-0.325,-0.4,-0.575,-1.189,-1.431,-1.41,-0.089
12/16/2013,-2.961,-0.452,-0.337,-0.4,-0.578,-1.194,-1.462,-1.407,-0.092
12/17/2013,-2.927,-0.442,-0.325,-0.383,-0.59,-1.187,-1.456,-1.389,-0.082
12/18/2013,-3.201,-0.451,-0.4,-0.427,-0.588,-1.335,-1.608,-1.505,-0.088
12/19/2013,-3.342,-0.485,-0.445,-0.434,-0.578,-1.4,-1.592,-1.649,-0.101
12/20/2013,-3.342,-0.492,-0.461,-0.419,-0.58,-1.39,-1.587,-1.66,-0.095
12/23/2013,-3.435,-0.503,-0.495,-0.43,-0.565,-1.442,-1.639,-1.684,-0.112
12/24/2013,-3.456,-0.508,-0.507,-0.439,-0.57,-1.432,-1.668,-1.665,-0.123
12/26/2013,-3.496,-0.516,-0.53,-0.446,-0.578,-1.426,-1.684,-1.693,-0.119
12/27/2013,-3.491,-0.527,-0.547,-0.468,-0.575,-1.374,-1.676,-1.694,-0.121
12/30/2013,-3.439,-0.523,-0.543,-0.463,-0.572,-1.338,-1.636,-1.684,-0.119
12/31/2013,-3.404,-0.525,-0.501,-0.474,-0.571,-1.333,-1.57,-1.707,-0.127
1/2/2014,-3.228,-0.524,-0.448,-0.44,-0.577,-1.239,-1.508,-1.617,-0.103
1/3/2014,-3.3,-0.533,-0.444,-0.435,-0.575,-1.313,-1.528,-1.673,-0.099
1/6/2014,-3.178,-0.529,-0.342,-0.407,-0.571,-1.329,-1.552,-1.535,-0.091
1/7/2014,-3.308,-0.536,-0.357,-0.401,-0.576,-1.438,-1.592,-1.628,-0.088
1/8/2014,-3.364,-0.546,-0.381,-0.416,-0.573,-1.448,-1.574,-1.689,-0.101
1/9/2014,-3.391,-0.541,-0.343,-0.41,-0.58,-1.517,-1.591,-1.713,-0.087
1/10/2014,-3.483,-0.513,-0.363,-0.36,-0.583,-1.664,-1.628,-1.777,-0.078
1/13/2014,-3.398,-0.512,-0.342,-0.326,-0.58,-1.638,-1.561,-1.753,-0.084
1/14/2014,-3.402,-0.523,-0.321,-0.353,-0.598,-1.607,-1.627,-1.687,-0.088
1/15/2014,-3.469,-0.537,-0.382,-0.359,-0.603,-1.588,-1.636,-1.732,-0.101
1/16/2014,-3.444,-0.53,-0.366,-0.334,-0.603,-1.611,-1.628,-1.719,-0.097
1/17/2014,-3.453,-0.527,-0.361,-0.314,-0.572,-1.679,-1.599,-1.76,-0.094
1/21/2014,-3.468,-0.534,-0.365,-0.313,-0.579,-1.677,-1.606,-1.763,-0.099
1/22/2014,-3.483,-0.54,-0.371,-0.327,-0.574,-1.671,-1.6,-1.783,-0.1
1/23/2014,-3.236,-0.504,-0.311,-0.28,-0.568,-1.573,-1.518,-1.651,-0.067
1/24/2014,-2.668,-0.456,-0.181,-0.235,-0.555,-1.241,-1.27,-1.361,-0.037
1/27/2014,-2.536,-0.46,-0.107,-0.248,-0.548,-1.173,-1.282,-1.231,-0.023
1/28/2014,-2.704,-0.465,-0.13,-0.256,-0.562,-1.291,-1.362,-1.316,-0.026
1/29/2014,-2.555,-0.437,-0.132,-0.243,-0.571,-1.172,-1.287,-1.257,-0.011
1/30/2014,-2.476,-0.434,-0.127,-0.242,-0.545,-1.128,-1.281,-1.181,-0.014
1/31/2014,-2.229,-0.405,-0.097,-0.201,-0.508,-1.018,-1.183,-1.052,0.006
2/3/2014,-1.9,-0.384,0.015,-0.166,-0.517,-0.848,-0.999,-0.914,0.013
2/4/2014,-1.99,-0.391,0.067,-0.188,-0.532,-0.946,-1.118,-0.878,0.006
2/5/2014,-2.017,-0.409,0.051,-0.187,-0.535,-0.937,-1.094,-0.917,-0.006
2/6/2014,-2.342,-0.433,-0.008,-0.221,-0.566,-1.114,-1.241,-1.077,-0.024
2/7/2014,-2.591,-0.436,-0.083,-0.212,-0.579,-1.281,-1.39,-1.181,-0.02
2/10/2014,-2.677,-0.449,-0.107,-0.211,-0.578,-1.332,-1.396,-1.26,-0.021
2/11/2014,-2.844,-0.472,-0.159,-0.224,-0.569,-1.42,-1.454,-1.353,-0.037
2/12/2014,-2.947,-0.491,-0.184,-0.234,-0.571,-1.467,-1.472,-1.42,-0.055
2/13/2014,-2.848,-0.476,-0.161,-0.212,-0.536,-1.463,-1.475,-1.334,-0.039
2/14/2014,-2.916,-0.488,-0.17,-0.208,-0.523,-1.527,-1.509,-1.353,-0.054
2/18/2014,-3.006,-0.492,-0.223,-0.206,-0.536,-1.549,-1.514,-1.441,-0.051
2/19/2014,-2.952,-0.506,-0.202,-0.208,-0.55,-1.486,-1.471,-1.424,-0.057
2/20/2014,-2.903,-0.512,-0.176,-0.21,-0.545,-1.46,-1.502,-1.351,-0.05
2/21/2014,-3.011,-0.519,-0.222,-0.203,-0.541,-1.526,-1.503,-1.444,-0.064
